"datetime","module","tags","metrics"
"2026-08-07 00:11:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:11:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:11:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520886861824, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:11:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1980661760, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:11:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:11:00+02","zbx_memory","{}","{""util.pct"": 31.9, ""avail.pct"": 68.1, ""avail.bytes"": 40074547200, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.59, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18782224}"
"2026-08-07 00:11:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11318642, ""load_avg_1"": 0.02, ""load_avg_5"": 0.16, ""proc_count"": 583, ""load_avg_15"": 0.23, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:12:00+02","zbx_cpu","{}","{""idle.pct"": 95.56, ""switches"": 2854.41, ""user.pct"": 2.68, ""util.pct"": 4.44, ""interrupts"": 5307.99, ""iowait.pct"": 0.5, ""system.pct"": 0.95}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1981018112, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520887644160, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:12:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:12:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39978266624, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.68, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18827772}"
"2026-08-07 00:12:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11318703, ""load_avg_1"": 0.17, ""load_avg_5"": 0.18, ""proc_count"": 583, ""load_avg_15"": 0.23, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:13:00+02","zbx_cpu","{}","{""idle.pct"": 96.85, ""switches"": 2581.19, ""user.pct"": 1.87, ""util.pct"": 3.15, ""interrupts"": 3994.19, ""iowait.pct"": 0.35, ""system.pct"": 0.7}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1981349888, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520887599104, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:13:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:13:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39978848256, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.63, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18802344}"
"2026-08-07 00:13:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11318763, ""load_avg_1"": 0.1, ""load_avg_5"": 0.16, ""proc_count"": 579, ""load_avg_15"": 0.22, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:14:00+02","zbx_cpu","{}","{""idle.pct"": 97.22, ""switches"": 1881.1, ""user.pct"": 1.27, ""util.pct"": 2.78, ""interrupts"": 2922.95, ""iowait.pct"": 0.82, ""system.pct"": 0.53}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520887459840, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:14:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1981612032, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:14:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39906529280, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.66, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18816756}"
"2026-08-07 00:14:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11318823, ""load_avg_1"": 0.23, ""load_avg_5"": 0.19, ""proc_count"": 579, ""load_avg_15"": 0.22, ""proc_running"": 2, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:15:00+02","zbx_cpu","{}","{""idle.pct"": 98.03, ""switches"": 1455.08, ""user.pct"": 1.16, ""util.pct"": 1.97, ""interrupts"": 2384.46, ""iowait.pct"": 0.21, ""system.pct"": 0.43}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520887365632, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1981825024, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:15:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:15:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39913041920, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.62, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18797816}"
"2026-08-07 00:15:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11318884, ""load_avg_1"": 0.2, ""load_avg_5"": 0.18, ""proc_count"": 577, ""load_avg_15"": 0.22, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:16:00+02","zbx_cpu","{}","{""idle.pct"": 98.14, ""switches"": 1219.91, ""user.pct"": 1.12, ""util.pct"": 1.86, ""interrupts"": 2059.38, ""iowait.pct"": 0.12, ""system.pct"": 0.47}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520892080128, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:16:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1982435328, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:16:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39922003968, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.6, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18786212}"
"2026-08-07 00:16:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11318944, ""load_avg_1"": 0.23, ""load_avg_5"": 0.18, ""proc_count"": 577, ""load_avg_15"": 0.21, ""proc_running"": 5, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:17:00+02","zbx_cpu","{}","{""idle.pct"": 98.37, ""switches"": 1078.79, ""user.pct"": 1, ""util.pct"": 1.63, ""interrupts"": 1791.78, ""iowait.pct"": 0.11, ""system.pct"": 0.38}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1982595072, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520892047360, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:17:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:17:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39933075456, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.58, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18779188}"
"2026-08-07 00:17:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11319003, ""load_avg_1"": 0.21, ""load_avg_5"": 0.18, ""proc_count"": 574, ""load_avg_15"": 0.21, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:18:00+02","zbx_cpu","{}","{""idle.pct"": 98.08, ""switches"": 1397.73, ""user.pct"": 1.11, ""util.pct"": 1.92, ""interrupts"": 2340.58, ""iowait.pct"": 0.22, ""system.pct"": 0.43}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520892223488, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1982824448, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:18:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:18:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39947698176, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.6, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18787600}"
"2026-08-07 00:18:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11319064, ""load_avg_1"": 0.88, ""load_avg_5"": 0.35, ""proc_count"": 575, ""load_avg_15"": 0.26, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:19:00+02","zbx_cpu","{}","{""idle.pct"": 98.15, ""switches"": 1373.32, ""user.pct"": 1.1, ""util.pct"": 1.85, ""interrupts"": 2253.37, ""iowait.pct"": 0.21, ""system.pct"": 0.39}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520892305408, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1983004672, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:19:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:19:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39938457600, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.61, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18790984}"
"2026-08-07 00:19:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11319124, ""load_avg_1"": 1.01, ""load_avg_5"": 0.47, ""proc_count"": 575, ""load_avg_15"": 0.31, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:20:00+02","zbx_cpu","{}","{""idle.pct"": 97.63, ""switches"": 1619.65, ""user.pct"": 1.41, ""util.pct"": 2.37, ""interrupts"": 2738.61, ""iowait.pct"": 0.28, ""system.pct"": 0.5}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520892575744, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.1, ""used.bytes"": 1983262720, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 00:20:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 00:20:00+02","zbx_memory","{}","{""util.pct"": 32.1, ""avail.pct"": 67.9, ""avail.bytes"": 39875502080, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.66, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18820588}"
"2026-08-07 00:20:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11319183, ""load_avg_1"": 0.86, ""load_avg_5"": 0.54, ""proc_count"": 577, ""load_avg_15"": 0.34, ""proc_running"": 1, ""swap_free.pct"": 63.62, ""swap_used.pct"": 36.38, ""swap_free.bytes"": 1699704832, ""swap_total.bytes"": 2671763456}"
"2026-08-07 00:21:00+02","zbx_cpu","{}","{""idle.pct"": 97.3, ""switches"": 1799.19, ""user.pct"": 1.59, ""util.pct"": 2.7, ""interrupts"": 3013.87, ""iowait.pct"": 0.28, ""system.pct"": 0.65}"
"2026-08-07 00:21:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 00:21:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1520897523712, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
